,nome,categoria,prezzo,tacco,taglie,colore,link
0,Ciabattine da donna scamosciate colore arancio e marrone,/collections/donna-calzature-sandali,"€79,00",1,35 36 37 38 39 40 41 42 43 44,Arancio,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/ciabattine-da-donna-scamosciate-colore-arancio-e-marrone
0,Ciabattine da donna scamosciate con fascia colore marrone scuro,/collections/donna-calzature-sandali,"€79,00",1,35 36 37 38 39 40 41,Marrone Scuro,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/ciabattine-da-donna-scamosciate-con-fascia-colore-marrone-scuro
0,Ciabattine da donna scamosciate con fascia colore viola,/collections/donna-calzature-sandali,"€79,00",1,35 36 37 38 39 40 41,Viola,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/ciabattine-da-donna-scamosciate-con-fascia-colore-viola
0,Ciabattine da donna scamosciate colore viola con fibbia,/collections/donna-calzature-sandali,"€79,00",1,35 36 37 38 39 40 41,Viola,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/ciabattine-da-donna-scamosciate-colore-viola-con-fibbia
0,Ciabattine da donna in pelle colore bianco e marrone,/collections/donna-calzature-sandali,"€79,00",1,35 36 37 38 39 40 41 42 43 44,Bianco,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/ciabattine-da-donna-in-pelle-colore-arancio-e-marrone
0,Ciabattine da donna in pelle colore marrone chiaro,/collections/donna-calzature-sandali,"€79,00",1,35 36 37 38 39 40 41 42 43 44,Marrone Chiaro,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/ciabattine-da-donna-in-pelle-colore-bianco-e-marrone
0,Ciabattine da donna in pelle colore nero,/collections/donna-calzature-sandali,"€79,00",1,35 36 37 38 39 40 41 42 43 44,Nero,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/ciabattine-da-donna-in-pelle-colore-nero
0,Ciabattine da donna in pelle colore arancio,/collections/donna-calzature-sandali,"€79,00",1,35 36 37 38 39 40 41 42 43 44,Arancio,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/ciabattine-da-donna-in-pelle-colore-arancio
0,Ciabattine da donna in pelle colore rosa,/collections/donna-calzature-sandali,"€79,00",1,35 36 37 38 39 40 41 42 43 44,Rosa,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/copia-del-ciabattine-da-donna-in-pelle-colore-rosa
0,Ciabattine da donna in pelle metallizzata colore rosa,/collections/donna-calzature-sandali,"€79,00",1,35 36 37 38 39 40 41 42 43 44,Rosa,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/ciabattine-da-donna-in-pelle-metallizzata-colore-rosa
0,Ciabattine da donna scamosciate colore beige e marrone,/collections/donna-calzature-sandali,"€79,00",1,35 36 37 38 39 40 41 42 43 44,Beige,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/ciabattine-da-donna-scamosciate-colore-beige-e-marrone
0,Ciabattine da donna scamosciate colore giallo e marrone,/collections/donna-calzature-sandali,"€79,00",1,35 36 37 38 39 40 41 42 43 44,Giallo,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/ciabattine-da-donna-scamosciate-colore-beige-e-marrone-1
0,Ciabattine da donna scamosciate colore marrone chiaro e marrone scuro,/collections/donna-calzature-sandali,"€79,00",1,35 36 37 38 39 40 41 42 43 44,Marrone Scuro,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/copia-del-ciabattine-da-donna-scamosciate-colore-marrone-chiaro-e-marrone-scuro
0,Sandalo da donna a forma squadrata in pelle scamosciata nero con glitter,/collections/donna-calzature-sandali,"€135,00",4,35 36 37 38 39 40 41,Nero,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandalo-da-donna-a-forma-squadrata-in-pelle-scamosciata-nero-con-glitter
0,Sandalo aperto con fibbia da donna in pelle colore nero,/collections/donna-calzature-sandali,"€169,00",5,35 36 37 38 39 40 41,Nero,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandalo-aperto-con-fibbia-da-donna-in-pelle-colore-nero
0,Sandalo aperto con fibbia da donna in pelle colore rosso,/collections/donna-calzature-sandali,"€169,00",5,35 36 37 38 39 40 41,Rosso,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandalo-aperto-con-fibbia-da-donna-in-pelle-colore-rosso
0,Sandalo aperto con fibbia da donna in pelle colore cipria,/collections/donna-calzature-sandali,"€169,00",5,35 36 37 38 39 40 41,Cipria,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandalo-aperto-con-fibbia-da-donna-in-pelle-colore-cipria
0,Sandalo da donna a forma in pelle scamosciata colore nero con glitter applicati,/collections/donna-calzature-sandali,"€151,00",9,35 36 37 38 39 40 41,Nero,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandalo-da-donna-a-forma-in-pelle-scamosciata-colore-nero-con-glitter-applicati
0,Sandalo chiuso da donna a punta in pelle plissè beige con tacco alto,/collections/donna-calzature-sandali,"€135,00",8,35 36 37 38 39 40 41,Beige,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandalo-chiuso-da-donna-a-punta-in-pelle-plisse-beige-con-tacco-alto
0,Sandalo da donna a forma squadrata in pelle scamosciata beige con glitter,/collections/donna-calzature-sandali,"€135,00",3,35 36 37 38 39 40 41,Beige,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandalo-da-donna-a-forma-squadrata-in-pelle-scamosciata-beige-con-glitter
0,Sandalo aperto da donna con tacco basso in pelle colore crema,/collections/donna-calzature-sandali,"€135,00",4,35 36 37 38 39 40 41,Beige,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandalo-aperto-da-donna-con-tacco-basso-in-pelle-colore-crema
0,Sandalo chiuso tacco medio da donna a punta in pelle colore nero,/collections/donna-calzature-sandali,"€135,00",3,35 36 37 38 39 40 41,Nero,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandalo-chiuso-tacco-medio-da-donna-a-punta-in-pelle-colore-nero-1
0,Sandalo chiuso tacco medio da donna a punta in pelle colore verde,/collections/donna-calzature-sandali,"€135,00",3,35 36 37 38 39 40 41,Verde,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandalo-chiuso-tacco-medio-da-donna-a-punta-in-pelle-plisse-colore-verde
0,Sandalo chiuso tacco medio da donna a punta in pelle plissè colore beige,/collections/donna-calzature-sandali,"€135,00",3,35 36 37 38 39 40 41,Beige,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandalo-chiuso-tacco-medio-da-donna-a-punta-in-pelle-plisse-colore-beige
0,Sandalo chiuso tacco medio da donna a punta in pelle plissè colore marrone,/collections/donna-calzature-sandali,"€135,00",3,35 36 37 38 39 40 41,Marrone,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandalo-chiuso-tacco-medio-da-donna-a-punta-in-pelle-plisse-colore-marrone
0,Sandalo chiuso tacco medio da donna a punta in pelle plissè colore nero,/collections/donna-calzature-sandali,"€135,00",3,35 36 37 38 39 40 41,Nero,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandalo-chiuso-tacco-medio-da-donna-a-punta-in-pelle-plisse-colore-nero
0,Zeppa da donna media colore panna,/collections/donna-calzature-sandali,"€189,00",7,35 36 37 38 39 40 41,Beige,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/zeppa-da-donna-media-colore-panna
0,Zeppa da donna alta in pelle colore panna,/collections/donna-calzature-sandali,"€189,00",10,35 36 37 38 39 40 41,Bianco,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/zeppa-da-donna-alta-in-pelle-colore-panna
0,Zeppa da donna biocolore panna e cuoio,/collections/donna-calzature-sandali,"€189,00",7,35 36 37 38 39 40 41,Bianco,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/zeppa-da-donna-biocolore-panna-e-cuoio
0,Zeppa da donna biocolore panna e nude,/collections/donna-calzature-sandali,"€189,00",10,35 36 37 38 39 40 41,Bianco,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/zeppa-da-donna-biocolore-panna-e-nude
0,Sandali Euforia da donna stile romano antico in pelle colore nero,/collections/donna-calzature-sandali,"€99,00",1,35 36 37 38 39 40 41,Nero,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandali-euforia-da-donna-stile-romano-antico-in-pelle-colore-nero
0,Sandali Euforia da donna stile romano antico in pelle marrone,/collections/donna-calzature-sandali,"€99,00",1,35 36 37 38 39 40 41,Marrone,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandali-euforia-da-donna-stile-romano-antico-in-pelle-marrone
0,Sandali Lumina da donna stile romano antico in pelle colore nero,/collections/donna-calzature-sandali,"€99,00",1,35 36 37 38 39 40 41,Nero,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandali-lumina-da-donna-stile-romano-antico-in-pelle-colore-nero
0,Sandali Lumina da donna stile romano antico in pelle marrone,/collections/donna-calzature-sandali,"€99,00",1,35 36 37 38 39 40 41,Marrone,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandali-lumina-da-donna-stile-romano-antico-in-pelle-marrone
0,Sandali Eclipse da donna stile romano antico in pelle marrone,/collections/donna-calzature-sandali,"€99,00",1,35 36 37 38 39 40 41,Marrone,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandali-eclipse-da-donna-stile-romano-antico-in-pelle-marrone
0,Sandali Solace da donna stile romano antico in pelle colore nero,/collections/donna-calzature-sandali,"€99,00",1,35 36 37 38 39 40 41,Nero,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandali-solace-da-donna-stile-romano-antico-in-pelle-colore-nero
0,Sandalo doppia fascia da donna in pelle scamosciata beige,/collections/donna-calzature-sandali,"€99,00",1,35 36 37 38 39 40 41,Beige,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandalo-doppia-fascia-da-donna-in-pelle-scamosciata-beige
0,Sandalo doppia fascia da donna in pelle scamosciata verde,/collections/donna-calzature-sandali,"€99,00",1,35 36 37 38 39 40 41,Verde,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandalo-doppia-fascia-da-donna-in-pelle-scamosciata-verde
0,Sandalo doppia fascia da donna in pelle scamosciata celeste,/collections/donna-calzature-sandali,"€99,00",1,35 36 37 38 39 40 41,Celeste,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandalo-doppia-fascia-da-donna-in-pelle-scamosciata-celeste
0,Sandalo da donna a fascia in pelle nero,/collections/donna-calzature-sandali,"€99,00",1,35 36 37 38 39 40 41,Nero,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandalo-da-donna-a-fascia-in-pelle-nero
0,Sandalo da donna a fascia in pelle marrone,/collections/donna-calzature-sandali,"€99,00",1,35 36 37 38 39 40 41,Marrone,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandalo-da-donna-a-fascia-in-pelle-marrone
0,Sandalo da donna a fascia in pelle bianco,/collections/donna-calzature-sandali,"€99,00",1,35 36 37 38 39 40 41,Bianco,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandalo-da-donna-a-fascia-in-pelle-bianco
0,Sandali slip-on fascia larga con pieghe da donna fatti a mano in nappa nude,/collections/donna-calzature-sandali,"€79,50",,35 36 37 38 39 40 41,Cipria,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandali-slip-on-fascia-larga-con-pieghe-da-donna-fatti-a-mano-in-nappa-nude
0,Sandali slip-on da donna fascia larga con pieghe fatti a mano in nappa nera,/collections/donna-calzature-sandali,"€79,50",,35 36 37 38 39 40 41,Nero,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandali-slip-on-da-donna-fascia-larga-con-pieghe-fatti-a-mano-in-nappa-nera
0,Sandalo basso da donna in pelle scamosciata marrone,/collections/donna-calzature-sandali,"€99,00",1,35 36 37 38 39 40 41,Marrone,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandalo-basso-da-donna-in-pelle-scamosciata-marrone
0,Sandali Incanto da donna stile romano antico in pelle colore nero,/collections/donna-calzature-sandali,"€99,00",1,35 36 37 38 39 40 41,Nero,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandali-incanto-da-donna-stile-romano-antico-in-pelle-colore-nero
0,Sandalo doppia fascia da donna in pelle scamosciata marrone,/collections/donna-calzature-sandali,"€99,00",1,35 36 37 38 39 40 41,Marrone,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandalo-doppia-fascia-da-donna-in-pelle-scamosciata-marrone
0,Sandalo basso da donna in pelle scamosciata beige,/collections/donna-calzature-sandali,"€99,00",1,35 36 37 38 39 40 41,Beige,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandalo-basso-da-donna-in-pelle-scamosciata-beige
0,Sandalo basso da donna in pelle scamosciata celeste,/collections/donna-calzature-sandali,"€99,00",1,35 36 37 38 39 40 41,Celeste,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandalo-basso-da-donna-in-pelle-scamosciata-celeste
0,Sandalo basso da donna in pelle scamosciata verde,/collections/donna-calzature-sandali,"€99,00",1,35 36 37 38 39 40 41,Verde,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandalo-basso-da-donna-in-pelle-scamosciata-verde
0,Sandali bassi ciabatta da donna fatti a mano in pelle color cuoio con fibbia dorata,/collections/donna-calzature-sandali,"€129,00",1,35 36 37 38 39 40 41,Marrone,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandali-bassi-ciabatta-da-donna-fatti-a-mano-in-pelle-color-cuoio-con-fibbia-dorata
0,Sandali ciabatta da donna fatti a mano in pelle nera con fibbia dorata,/collections/donna-calzature-sandali,"€129,00",1,35 36 37 38 39 40 41,Nero,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandali-ciabatta-da-donna-fatti-a-mano-in-pelle-nera-con-fibbia-dorata
0,Sandali donna infradito in pelle marrone.,/collections/donna-calzature-sandali,"€149,00",1,35 36 37 38 39 40 41,Marrone Scuro,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandali-bassi-infradito-da-donna-fatti-a-mano-in-pelle-testa-di-moro-con-fibbia-dorata
0,Sandali donna infradito in pelle color nero,/collections/donna-calzature-sandali,"€149,00",1,35 36 37 38 39 40 41,Nero,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandali-bassi-infradito-da-donna-fatti-a-mano-in-pelle-nera-con-fibbia-dorata
0,Sandalo gladiatore da donna con lacci fatti a mano in pelle nero,/collections/donna-calzature-sandali,"€79,00",1,35 36 37 38 39 40 41,Nero,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandalo-gladiatore-da-donna-con-lacci-fatti-a-mano-in-pelle-nero
0,Sandalo gladiatore da donna con lacci fatti a mano in pelle marrone,/collections/donna-calzature-sandali,"€79,00",1,35 36 37 38 39 40 41,Marrone,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandalo-gladiatore-da-donna-con-lacci-fatti-a-mano-in-pelle-marrone
0,Sandali Nirvana da donna stile romano antico in pelle colore nero,/collections/donna-calzature-sandali,"€99,00",1,35 36 37 38 39 40 41,Nero,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandali-nirvana-da-donna-stile-romano-antico-in-pelle-colore-nero
0,Sandali Celestia da donna stile romano antico in pelle colore nero,/collections/donna-calzature-sandali,"€99,00",1,35 36 37 38 39 40 41,Nero,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandali-celestia-da-donna-stile-romano-antico-in-pelle-colore-nero
0,Sandali Nebula da donna stile romano antico in pelle nero,/collections/donna-calzature-sandali,"€99,00",1,35 36 37 38 39 40 41,Nero,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandali-nebula-da-donna-stile-romano-antico-in-pelle-nero
0,Sandali alla caviglia da donna stile romano in pelle marrone,/collections/donna-calzature-sandali,"€149,00",1,35 36 37 38 39 40 41,Marrone,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandali-alla-caviglia-da-donna-stile-romano-in-pelle-marrone
0,Sandali alla caviglia da donna stile romano in pelle colore nero,/collections/donna-calzature-sandali,"€149,00",1,35 36 37 38 39 40 41,Nero,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandali-alla-caviglia-da-donna-stile-romano-in-pelle-colore-nero
0,Sandali Arcadia da donna stile romano antico in pelle marrone,/collections/donna-calzature-sandali,"€99,00",1,35 36 37 38 39 40 41,Marrone,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandali-arcadia-da-donna-stile-romano-antico-in-pelle-marrone
0,Sandali Arcadia da donna stile romano antico in pelle colore nero,/collections/donna-calzature-sandali,"€99,00",1,35 36 37 38 39 40 41,Nero,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandali-arcadia-da-donna-stile-romano-antico-in-pelle-colore-nero
0,Sandali Sinfonia da donna stile romano antico in pelle colore nero,/collections/donna-calzature-sandali,"€99,00",1,35 36 37 38 39 40 41,Nero,https://www.leonardoshoes.com/collections/donna-calzature-sandali/products/sandali-sinfonia-da-donna-stile-romano-antico-in-pelle-colore-nero
0,Scarpe mules con morsetto da donna artigianali in pelle color nero.,/collections/donna-calzature-mules,"€189,00",1,35 36 37 38 39 40 41,Nero,https://www.leonardoshoes.com/collections/donna-calzature-mules/products/scarpe-mules-con-morsetto-da-donna-artigianali-in-pelle-di-vitello-nera
0,Sabot color marrone con fibbia dorata e fondo in cuoio,/collections/donna-calzature-mules,"€189,00",1,35 36 37 38 39 40 41,Marrone,https://www.leonardoshoes.com/collections/donna-calzature-mules/products/sabot-color-marrone-con-fibbia-dorata-e-fondo-in-cuoio
0,Sabot bianca con fibbia dorata e fondo in vero cuoio,/collections/donna-calzature-mules,"€189,00",2,35 36 37 38 39 40 41,Bianco,https://www.leonardoshoes.com/collections/donna-calzature-mules/products/sabot-bianca-con-fibbia-dorata-e-fondo-in-vero-cuoio
0,Sabot da donna in pelle scamosciata beige con fibbia oro,/collections/donna-calzature-mules,"€169,00",1,35 36 37 38 39 40 41,Beige,https://www.leonardoshoes.com/collections/donna-calzature-mules/products/sabot-da-donna-in-pelle-scamosciata-beige-con-fibbia-oro
0,Sabot da donna in pelle scamosciata celeste con fibbia oro,/collections/donna-calzature-mules,"€169,00",1,35 36 37 38 39 40 41,Celeste,https://www.leonardoshoes.com/collections/donna-calzature-mules/products/sabot-da-donna-in-pelle-scamosciata-celeste-con-fibbia-oro
0,Sabot da donna in pelle scamosciata marrone chiaro con fibbia oro,/collections/donna-calzature-mules,"€169,00",1,35 36 37 38 39 40 41,Marrone Chiaro,https://www.leonardoshoes.com/collections/donna-calzature-mules/products/sabot-da-donna-in-pelle-scamosciata-marrone-chiaro-con-fibbia-oro
0,Ballerina da donna casual con nappine colore nero,/collections/donna-calzature-ballerine,"€169,00",1,35 36 37 38 39 40 41,Nero,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerina-da-donna-casual-con-nappine-colore-nero
0,Ballerina da donna casual con nappine colore beige,/collections/donna-calzature-ballerine,"€169,00",1,35 36 37 38 39 40 41,Beige,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerina-da-donna-casual-con-nappine-colore-beige
0,Ballerina Mary Jane da donna in pelle scamosciata con cinturino colore rosa,/collections/donna-calzature-ballerine,"€169,00",1,35 36 37 38 39 40 41,Rosa,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerina-raffinata-da-donna-in-pelle-scamosciata-con-cinturino-colore-rosa
0,Ballerina Mary Jane da donna in pelle scamosciata con cinturino colore nero,/collections/donna-calzature-ballerine,"€169,00",1,35 36 37 38 39 40 41,Nero,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerina-mary-jane-da-donna-in-pelle-scamosciata-con-cinturino-colore-nero
0,Ballerina slingback da donna in pelle scamosciata colore rosa,/collections/donna-calzature-ballerine,"€169,00",2,35 36 37 38 39 40 41,Rosa,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerina-slingback-da-donna-in-pelle-scamosciata-colore-rosa
0,Ballerina slingback da donna in pelle scamosciata colore nero,/collections/donna-calzature-ballerine,"€169,00",2,35 36 37 38 39 40 41,Nero,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerina-slingback-da-donna-in-pelle-scamosciata-colore-nero
0,Ballerina classica da donna in pelle laminata colore oro,/collections/donna-calzature-ballerine,"€99,00",1,35 36 37 38 39 40 41,Oro,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerina-classica-da-donna-in-pelle-laminata-colore-oro
0,Ballerina classica da donna in pelle laminata colore argento,/collections/donna-calzature-ballerine,"€99,00",1,35 36 37 38 39 40 41,Argento,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerina-classica-da-donna-in-pelle-laminata-colore-argento
0,Ballerina casual da donna in pelle liscia colore bianco fatta a mano,/collections/donna-calzature-ballerine,"€139,00",1,35 36 37 38 39 40 41,Bianco,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerina-casual-da-donna-in-pelle-liscia-colore-bianco-fatta-a-mano
0,Ballerina casual da donna in pelle liscia colore nero fatta a mano,/collections/donna-calzature-ballerine,"€139,00",1,35 36 37 38 39 40 41,Nero,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerina-casual-da-donna-in-pelle-liscia-colore-nero-fatta-a-mano
0,Ballerina casual da donna in pelle liscia colore marrone fatta a mano,/collections/donna-calzature-ballerine,"€139,00",1,35 36 37 38 39 40 41,Marrone,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerina-casual-da-donna-in-pelle-liscia-colore-marrone-fatta-a-mano
0,Ballerina raffinata da donna in pelle scamosciata colore rosa,/collections/donna-calzature-ballerine,"€159,00",1,35 36 37 38 39 40 41,Rosa,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerina-raffinata-da-donna-in-pelle-scamosciata-colore-rosa
0,Ballerina raffinata da donna in pelle scamosciata colore nero,/collections/donna-calzature-ballerine,"€159,00",1,35 36 37 38 39 40 41,Nero,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerina-raffinata-da-donna-in-pelle-scamosciata-colore-nero
0,Ballerina a punta da donna in pelle scamosciata colore marrone,/collections/donna-calzature-ballerine,"€159,00",1,35 36 37 38 39 40 41,Marrone,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerina-a-punta-da-donna-in-pelle-scamosciata-colore-marrone
0,Ballerina a punta da donna in pelle scamosciata colore blu,/collections/donna-calzature-ballerine,"€159,00",1,35 36 37 38 39 40 41,Blu,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerina-a-punta-da-donna-in-pelle-scamosciata-colore-blu
0,Ballerina classica da donna in pelle scamosciata colore marrone,/collections/donna-calzature-ballerine,"€149,00",1,35 36 37 38 39 40 41,Marrone,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerina-classica-da-donna-in-pelle-scamosciata-colore-marrone
0,Ballerina classica da donna in pelle scamosciata colore beige,/collections/donna-calzature-ballerine,"€149,00",1,35 36 37 38 39 40 41,Beige,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerina-classica-da-donna-in-pelle-scamosciata-colore-beige
0,Ballerina classica da donna in pelle colore marrone,/collections/donna-calzature-ballerine,"€149,00",1,35 36 37 38 39 40 41,Marrone,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerina-classica-da-donna-in-pelle-colore-marrone
0,Ballerine da donna marrone chiaro in pelle scamosciata con strass,/collections/donna-calzature-ballerine,"€129,00",1,35 36 37 38 39 40 41,Marrone Chiaro,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerine-da-donna-marrone-chiaro-in-pelle-scamosciata-con-strass
0,Ballerine color rosso da donna in pelle scamosciata con strass,/collections/donna-calzature-ballerine,"€129,00",1,35 36 37 38 39 40 41,Rosso,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerine-rosse-da-donna-in-pelle-scamosciata-con-strass
0,Ballerine da donna blu scuro in pelle scamosciata con strass,/collections/donna-calzature-ballerine,"€129,00",1,35 36 37 38 39 40 41,Blu,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerine-da-donna-blu-sccuro-in-pelle-scamosciata-con-strass
0,Ballerine da donna celeste in pelle scamosciata con strass,/collections/donna-calzature-ballerine,"€129,00",1,35 36 37 38 39 40 41,Celeste,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerine-da-donna-celeste-in-pelle-scamosciata-con-strass
0,Ballerine da donna color rosso in pelle scamosciata con strass,/collections/donna-calzature-ballerine,"€99,00",1,35 36 37 38 39 40 41,Rosso,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerine-da-donna-color-rosso-in-pelle-scamosciata-con-strass
0,Ballerine da donna color verde in pelle scamosciata con strass,/collections/donna-calzature-ballerine,"€99,00",1,35 36 37 38 39 40 41,Verde,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerine-da-donna-color-verde-in-pelle-scamosciata-con-strass
0,Ballerine da donna color lilla in pelle scamosciata con strass,/collections/donna-calzature-ballerine,"€99,00",1,35 36 37 38 39 40 41,Lilla,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerine-da-donna-color-lilla-in-pelle-scamosciata-con-strass
0,Ballerine da donna color celeste in pelle scamosciata con strass,/collections/donna-calzature-ballerine,"€99,00",1,35 36 37 38 39 40 41,Celeste,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerine-da-donna-color-celeste-in-pelle-scamosciata-con-strass
0,Ballerine da donna color nero in pelle scamosciata con strass,/collections/donna-calzature-ballerine,"€99,00",1,35 36 37 38 39 40 41,Nero,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerine-da-donna-color-nero-in-pelle-scamosciata-con-strass
0,Ballerine leggere da donna color blu in pelle liscia,/collections/donna-calzature-ballerine,"€99,00",Senza tacco,35 36 37 38 39 40 41,Blu,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerine-leggere-da-donna-color-blu-in-pelle-liscia
0,Ballerine leggere da donna color arancio in pelle liscia,/collections/donna-calzature-ballerine,"€99,00",1,35 36 37 38 39 40 41,Arancio,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerine-leggere-da-donna-color-arancio-in-pelle-liscia
0,Ballerine leggere da donna color blu in camoscio sfoderate,/collections/donna-calzature-ballerine,"€99,00",1,35 36 37 38 39 40 41,Blu Scuro,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerine-leggere-da-donna-color-blu-in-camoscio-sfoderate
0,Ballerine leggere da donna color bianco in pelle liscia,/collections/donna-calzature-ballerine,"€99,00",1,35 36 37 38 39 40 41,Bianco,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerine-leggere-da-donna-color-bianco-in-pelle-liscia
0,Ballerine leggere da donna color taupe in camoscio sfoderate,/collections/donna-calzature-ballerine,"€99,00",1,35 36 37 38 39 40 41,Beige,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerine-leggere-da-donna-color-taupe-in-camoscio-sfoderate
0,Ballerine leggere da donna color fuxia in camoscio sfoderate,/collections/donna-calzature-ballerine,"€99,00",1,35 36 37 38 39 40 41,Fuxia,https://www.leonardoshoes.com/collections/donna-calzature-ballerine/products/ballerine-leggere-da-donna-color-fuxia-in-camoscio-sfoderate
